取引No,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ QR),クレジットカード(オンライン決済),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジ担当者名,ID,カテゴリー名,メニュー名,価格,注文数量
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"アラカルト","フレンチフライ",1000,4
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"ご飯もの","マルゲリータ",1800,6
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"ジャパニーズカクテル","Japanese High Tea",1800,2
RB0120260301185156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C33149D56CBB480FAEF3444F0CB1E2AE,"ソフトドリンク","オレンジジュース",800,1
RB0120260301215100000,2026/03/01,22:57:37,12760,11600,1160,0,12760,1160,0,12760,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,1160,3,9,01:06:37,"D","大泉",D2469D2DAA104B569B9D3C8E6D4EA981,"その他","tablecharge",500,3
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"アラカルト","フレンチフライ",1000,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"ジャパニーズカクテル","山葵と梨のスマッシュ",2300,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"オリジナルカクテル","Syndicate",1800,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"オリジナルカクテル","セイロンバックスフィズ",1600,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"オリジナルカクテル","ゴールデンタイムフィズ",1700,1
RB0120260301215100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2469D2DAA104B569B9D3C8E6D4EA981,"ジャパニーズカクテル","Hojicha Negroni",1700,1
RB0120260302202650000,2026/03/02,22:14:13,13200,12000,1200,0,13200,1200,14000,0,0,0,0,0,0,0,0,0,0,0,0,800,0,1200,0,1200,2,8,01:47:23,"C","大泉",73AC7476E1D646F68E6DDD12E565EA0B,"スナック","チーズ盛り合わせ",2200,1
RB0120260302202650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73AC7476E1D646F68E6DDD12E565EA0B,"その他","tablecharge",500,2
RB0120260302202650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73AC7476E1D646F68E6DDD12E565EA0B,"ワイン（グラス）","パナメラ・カルベネ・ソーヴィニョン",1600,2
RB0120260302202650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73AC7476E1D646F68E6DDD12E565EA0B,"ジャパニーズカクテル","山葵と梨のスマッシュ",2300,2
RB0120260302202650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73AC7476E1D646F68E6DDD12E565EA0B,"スナック","ブルスケッタ",1000,1
RB0120260302190139000,2026/03/02,22:36:00,44220,40200,4020,0,44220,4020,0,44220,0,0,0,0,0,0,0,0,0,0,0,0,0,4020,0,4020,2,28,03:34:21,"1, 2, 3","大泉",78C0BDEE3F4546289670FE7123B0B2CD,"未設定","No charge",0,3
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"その他","ドリンク",1200,5
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"その他","丸氷",100,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ウイスキー（ハイボール・ボトル・オリジナル）","ウイスキー",2500,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ウイスキー（ハイボール・ボトル・オリジナル）","ウイスキー",2500,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ウイスキー（ハイボール・ボトル・オリジナル）","ウイスキー",2200,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"アラカルト","前菜の盛り合わせ",1800,3
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"サラダ","シーザーサラダ ハーフ",1000,2
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ウイスキー（ハイボール・ボトル・オリジナル）","WCIアードモア12年",2200,2
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ウイスキー（ハイボール・ボトル・オリジナル）","BFAジェームズベイ",2000,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ウイスキー（ハイボール・ボトル・オリジナル）","プレミアムハウスハイボール",2000,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ビール","ガージェリー",1300,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"アラカルト","鶏もものソテー",1400,2
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ご飯もの","ラザニア",1600,2
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ウイスキー","マッカランシェリーカスク12年",3000,1
RB0120260302190139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78C0BDEE3F4546289670FE7123B0B2CD,"ソフトドリンク","ウーロン茶",800,1
RB0120260302220303000,2026/03/02,22:50:25,14960,13600,1360,0,14960,1360,0,14960,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,1360,3,10,00:47:22,"D","大泉",DE739FC822B84614A35F21FC034C8ECB,"その他","tablecharge",500,3
RB0120260302220303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE739FC822B84614A35F21FC034C8ECB,"ジャパニーズカクテル","山葵と梨のスマッシュ",2300,1
RB0120260302220303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE739FC822B84614A35F21FC034C8ECB,"ご飯もの","ラザニア",1600,1
RB0120260302220303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE739FC822B84614A35F21FC034C8ECB,"オリジナルカクテル","Syndicate",1800,1
RB0120260302220303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE739FC822B84614A35F21FC034C8ECB,"オリジナルカクテル","セイロンバックスフィズ",1500,2
RB0120260302220303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE739FC822B84614A35F21FC034C8ECB,"オリジナルカクテル","ゴールデンタイムフィズ",1700,2
RB0120260302224529000,2026/03/03,01:08:42,9180,10200,834,0,9180,834,0,9180,0,0,0,0,0,0,0,0,0,0,0,0,0,-1020,0,-1020,1,8,02:23:13,"4","大泉",312694E8BF70419B932C16D55FA6712C,"未設定","No charge",0,1
RB0120260302224529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312694E8BF70419B932C16D55FA6712C,"その他","ドリンク",1200,1
RB0120260302224529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312694E8BF70419B932C16D55FA6712C,"ウイスキー（ハイボール・ボトル・オリジナル）","BFAジェームズベイ",2000,1
RB0120260302224529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312694E8BF70419B932C16D55FA6712C,"ジン","タンカレー",1200,1
RB0120260302224529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312694E8BF70419B932C16D55FA6712C,"ご飯もの","禁断パスタ",1800,1
RB0120260302224529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312694E8BF70419B932C16D55FA6712C,"ご飯もの","ラザニア",1600,1
RB0120260302224529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312694E8BF70419B932C16D55FA6712C,"ウイスキー","アードベック 10年",1600,1
RB0120260302224529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312694E8BF70419B932C16D55FA6712C,"ソフトドリンク","ウーロン茶",800,1
RB0120260303185302000,2026/03/03,20:15:13,18370,16700,1670,0,18370,1670,20000,0,0,0,0,0,0,0,0,0,0,0,0,1630,0,1670,0,1670,2,13,01:22:11,"臨時","橋本",441C2E0B162949018A26F00A963B5C89,"その他","tablecharge",500,2
RB0120260303185302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441C2E0B162949018A26F00A963B5C89,"黒板メニュー","黒板メニュー　肉料理",1800,1
RB0120260303185302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441C2E0B162949018A26F00A963B5C89,"ビール","ガージェリー",1300,4
RB0120260303185302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441C2E0B162949018A26F00A963B5C89,"ワイン（グラス）","デバルド・ビアンコ",1200,3
RB0120260303185302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441C2E0B162949018A26F00A963B5C89,"ご飯もの","ラザニア",1600,1
RB0120260303185302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441C2E0B162949018A26F00A963B5C89,"オリジナルカクテル","Espresso Martini",1800,1
RB0120260303185302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441C2E0B162949018A26F00A963B5C89,"ジャパニーズカクテル","Hojicha Negroni",1700,1
RB0120260303202437000,2026/03/03,21:41:37,5610,5100,510,0,5610,510,10000,0,0,0,0,0,0,0,0,0,0,0,0,4390,0,510,0,510,1,4,01:17:00,"5","橋本",CF12CB0393E449E5BF034FECB85F5A3A,"スナック","MIXローストナッツ",800,1
RB0120260303202437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF12CB0393E449E5BF034FECB85F5A3A,"その他","tablecharge",500,1
RB0120260303202437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF12CB0393E449E5BF034FECB85F5A3A,"ジャパニーズカクテル","Japanese High Tea",1800,1
RB0120260303202437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF12CB0393E449E5BF034FECB85F5A3A,"オリジナルカクテル","Arrow Head",2000,1
RB0120260304200836000,2026/03/04,21:41:45,34650,31500,3150,0,34650,3150,0,34650,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,3150,3,6,01:33:09,"C","大泉",1760D7EFBC1141F1BE5D1BC3CAA07627,"コース&セット","招待日和コース(食事のみ)+チャージ別＋サ別",10000,3
RB0120260304200836000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760D7EFBC1141F1BE5D1BC3CAA07627,"その他","tablecharge",500,3
RB0120260304214729000,2026/03/04,23:29:54,7590,6900,690,0,7590,690,0,7590,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,690,2,5,01:42:25,"D","大泉",C7FDF8E8D2224AAEB507E8B9D5631330,"その他","tablecharge",500,2
RB0120260304214729000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7FDF8E8D2224AAEB507E8B9D5631330,"ジャパニーズカクテル","山葵と梨のスマッシュ",2300,1
RB0120260304214729000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7FDF8E8D2224AAEB507E8B9D5631330,"オリジナルカクテル","Syndicate",1800,1
RB0120260304214729000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7FDF8E8D2224AAEB507E8B9D5631330,"ワイン（グラス）","サングリア赤　1,800円",1800,1
RB0120260304225621000,2026/03/04,23:43:38,18170,15500,1651,0,18170,1651,0,18170,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,1650,4,13,00:47:16,"C","大泉",5437CA62B5DA428EA3FCC8421E77DEE6,"その他","tablecharge",500,4
RB0120260304225621000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437CA62B5DA428EA3FCC8421E77DEE6,"ビール","ハートランド",1000,2
RB0120260304225621000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437CA62B5DA428EA3FCC8421E77DEE6,"ビール","ガージェリー",1300,1
RB0120260304225621000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437CA62B5DA428EA3FCC8421E77DEE6,"日本酒","作",1700,6
000120260305212955082,2026/03/05,21:29:56,11000,11000,1000,0,11000,1000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,02:53:38,"1, 2, 3","大泉",8BA0A2A96C7641FDA46FFCFA329A66CD,"コース&セット","その他CLPコース",5500,2
RB0120260305183618000,2026/03/05,21:32:02,16500,16500,1500,0,16500,1500,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,02:55:44,"1, 2, 3","大泉",8C7C7083F5AB4F429FD57F496095D2CE,"コース&セット","その他CLPコース",5500,3
RB0120260305201440000,2026/03/05,22:15:19,5060,4600,460,0,5060,460,0,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,460,2,5,02:00:39,"E","大泉",0FAF549F028E4D72916DD1E8E9706CAB,"その他","tablecharge",500,2
RB0120260305201440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0FAF549F028E4D72916DD1E8E9706CAB,"ワイン（グラス）","デバルド・ビアンコ",1200,3
RB0120260305222829000,2026/03/05,22:57:53,4840,4400,440,0,4840,440,0,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,440,2,5,00:29:24,"A","大泉",61F06C1C93B3442D8AA02484C10578A0,"その他","tablecharge",500,2
RB0120260305222829000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61F06C1C93B3442D8AA02484C10578A0,"ご飯もの","禁断パスタ",1800,1
RB0120260305222829000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61F06C1C93B3442D8AA02484C10578A0,"ソフトドリンク","ウーロン茶",800,1
RB0120260305222829000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61F06C1C93B3442D8AA02484C10578A0,"ソフトドリンク","グレープフルーツジュース",800,1
RB0120260305223410000,2026/03/05,23:17:04,6160,5600,560,0,6160,560,0,6160,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,560,2,5,00:42:54,"C","大泉",DAAC1B658ED54C0BB1595F40925A1957,"その他","tablecharge",500,2
RB0120260305223410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAAC1B658ED54C0BB1595F40925A1957,"アラカルト","フレンチフライ",1000,1
RB0120260305223410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAAC1B658ED54C0BB1595F40925A1957,"ジャパニーズカクテル","Japanese High Tea",1800,1
RB0120260305223410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAAC1B658ED54C0BB1595F40925A1957,"オリジナルカクテル","Syndicate",1800,1
RB0120260305222920000,2026/03/05,23:27:25,10560,9600,960,0,10560,960,0,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,960,2,8,00:58:04,"D","大泉",B70881CEDA0B4305B4E3820B3A83338A,"スナック","生チョコレート",1000,1
RB0120260305222920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B70881CEDA0B4305B4E3820B3A83338A,"その他","tablecharge",500,2
RB0120260305222920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B70881CEDA0B4305B4E3820B3A83338A,"カクテル","クラシックカクテル",1600,1
RB0120260305222920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B70881CEDA0B4305B4E3820B3A83338A,"オリジナルカクテル","Cafe Oaxaca",1600,2
RB0120260305222920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B70881CEDA0B4305B4E3820B3A83338A,"スナック","バーニャカウダ",1000,1
RB0120260305222920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B70881CEDA0B4305B4E3820B3A83338A,"ワイン（グラス）","サングリア赤　1,800円",1800,1
000120260305233016341,2026/03/05,23:30:20,4510,4100,410,0,4510,410,5010,0,0,0,0,0,0,0,0,0,0,0,0,500,0,410,0,410,1,3,00:56:57,"8","大泉",1354AFC8364C467F8245D3B3F8B6640C,"その他","tablecharge",500,1
000120260305233016341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354AFC8364C467F8245D3B3F8B6640C,"ジャパニーズカクテル","Japanese High Tea",1800,1
000120260305233016341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354AFC8364C467F8245D3B3F8B6640C,"オリジナルカクテル","Syndicate",1800,1
000120260305233105810,2026/03/05,23:31:10,4400,4000,400,0,4400,400,4500,0,0,0,0,0,0,0,0,0,0,0,0,100,0,400,0,400,1,3,00:57:46,"8","大泉",F2DA83F316164A7FA685E61E04D9F08C,"その他","tablecharge",500,1
000120260305233105810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F2DA83F316164A7FA685E61E04D9F08C,"ジャパニーズカクテル","Japanese High Tea",1800,1
000120260305233105810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F2DA83F316164A7FA685E61E04D9F08C,"オリジナルカクテル","ゴールデンタイムフィズ",1700,1
RB0120260305205953000,2026/03/06,00:09:01,9300,15500,845,0,9300,845,0,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,-6200,0,-6200,1,13,03:09:08,"6","大泉",46F61BE5C03C410DB35DB57FC6D63002,"未設定","No charge",0,1
RB0120260305205953000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46F61BE5C03C410DB35DB57FC6D63002,"スナック","生ハム盛り",1600,1
RB0120260305205953000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46F61BE5C03C410DB35DB57FC6D63002,"カクテル","クラシックカクテル",1600,1
RB0120260305205953000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46F61BE5C03C410DB35DB57FC6D63002,"ウイスキー","グレングラント アルボラリス",1200,9
RB0120260305205953000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46F61BE5C03C410DB35DB57FC6D63002,"ウイスキー","クラシックラディ-",1500,1
RB0120260306204353000,2026/03/06,21:35:02,12650,11500,1150,0,12650,1150,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,1150,3,10,00:51:09,"E","大泉",622D9A30A7B145828D713F34C64AC6A7,"その他","tablecharge",500,3
RB0120260306204353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622D9A30A7B145828D713F34C64AC6A7,"ご飯もの","マルゲリータ",1800,1
RB0120260306204353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622D9A30A7B145828D713F34C64AC6A7,"ご飯もの","ラザニア",1600,1
RB0120260306204353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622D9A30A7B145828D713F34C64AC6A7,"スナック","鴨のスモーク",800,1
RB0120260306204353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622D9A30A7B145828D713F34C64AC6A7,"オリジナルカクテル","Cafe Oaxaca",1600,3
RB0120260306204353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622D9A30A7B145828D713F34C64AC6A7,"スナック","ブルスケッタ",1000,1
RB0120260306195909000,2026/03/06,22:31:59,13000,13000,1181,0,13000,1181,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,02:32:50,"A","大泉",A5AF529782A64B809E6B9F8924493259,"コース&セット","6500円飲み放題付（2時間制）",6500,2
RB0120260306204406000,2026/03/07,00:27:18,83070,92300,7551,0,83070,7551,0,83070,0,0,0,0,0,0,0,0,0,0,0,0,0,-9230,0,-9230,6,62,03:43:12,"1","大泉",F8E3E6C1765A456CA0BF93650B180717,"未設定","No charge",0,6
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"その他","ドリンク",1200,1
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"その他","丸氷",100,2
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"スナック","生ハム盛り",1600,1
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"アラカルト","前菜の盛り合わせ",1800,2
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"ウイスキー（ハイボール・ボトル・オリジナル）","WCIアードモア12年",2200,15
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"カクテル","クラシックカクテル",1400,3
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1300,13
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"ビール","ガージェリー",1300,6
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"サラダ","シーザーサラダ フル",1600,2
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"アラカルト","フレンチフライ",1000,2
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"アラカルト","唐揚げ",1600,1
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"ジャパニーズウイスキー","白州",1800,1
RB0120260306204406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8E3E6C1765A456CA0BF93650B180717,"ご飯もの","禁断パスタ",1800,2
